x,y,yaw,s,km,kf
25.040624960161423,9.956781577401713,0.5252395961316676,27.641194908523477,0.041150835326699095,-0.05054407239730671
9.980172344087206,11.981944953180856,0.5354924711458446,17.7643772731248,0.14616069587267344,-0.4011513894610688
15.031707905116132,12.011530784459554,0.5157261778129998,20.745000892047738,0.09702857854817086,-0.23797199801951305
20.05384921212195,12.02621662711961,0.5153884987125084,24.513013940487102,0.06601543941341546,-0.1366653093237526
25.04326204059145,12.019946808479803,0.5198699857547862,28.743066226897664,0.04671545692054693,-0.07827401225777725
10.005005976167128,13.993516346269924,0.5249997047973469,20.063732124124456,0.14007166951362446,-0.39994549637994165
15.01346977711738,13.99857237508815,0.5211760827701166,22.591299061495697,0.09891961343775728,-0.2590944695175632
19.980150236409692,13.982338384514087,0.5278966095736082,25.971685915503247,0.070298332634128,-0.15993299513197118
25.00966911002038,14.000751236643787,0.5227555344229677,29.94907137499146,0.0510611406333375,-0.09952052168406855
9.996712859815052,15.986637217372982,0.5301458018536129,22.47478825250166,0.1329741433122604,-0.3882304258090719
15.02373126750475,16.00384009060485,0.5182833077581037,24.557463511122986,0.09894915827937614,-0.2683601053285114
20.023756339113774,16.004847752803627,0.5197401980953265,27.669260302891114,0.07275720314277453,-0.17881199137138995
25.015003771679115,16.002919774604525,0.521979175856579,31.365249836552167,0.054298271985982,-0.11766440355003539
10.078596822781892,18.025309925487992,0.49768408992179225,25.02580432036454,0.12522331873349474,-0.37475458259185795
15.001968473293264,17.988033772017417,0.5262415135796314,26.67625473617622,0.09746306394892043,-0.27167606206451494
20.026047062413134,18.004457525951473,0.5193568548054075,29.44215833989762,0.07417227896231107,-0.19015828496001455
24.984711558393442,17.98274483023503,0.5266809346220649,32.85582870008312,0.05675308229799058,-0.1309029933406947
9.999999973554228,8.906672256498078e-05,-0.00024912926939091307,9.993250237275609,1.979442909320455e-06,-0.00016167063578544257
14.999999988951053,0.00030609885737521806,-9.259737492994802e-05,14.939586274030715,4.066161982233912e-06,-5.3230908443297614e-05
19.999999963637627,0.0008196433029295997,-0.00010277758318499863,19.985770355960977,6.0902800817976975e-06,-5.581407356120265e-05
24.999999906323,0.001558015443394581,-0.0001252423879458675,24.925430653319882,7.5083035519375025e-06,-5.98269885073166e-05
9.932017327904742,1.9700581591656054,-0.006606314895518217,10.162504970113098,0.05795554613825394,-0.23594780459355041
15.017121844754504,2.0001310189726396,-0.001958259181754407,15.130494387563028,0.026367577418638183,-0.10529363184139791
19.96269758960006,2.000382363481738,0.0021983556339679744,20.05505856955866,0.01497285497010233,-0.059299851202220394
24.990093248087028,2.0008914594513527,0.0003319006512283451,25.020899019312736,0.009609456446194252,-0.038085439419084335
9.942924437331147,3.943442321962057,-0.04778934989811612,10.916318098481398,0.10417074854184319,-0.42509733550937645
14.976393375378994,3.9987876606083543,0.004653465622297848,15.69826778341493,0.04981535482126718,-0.20027162173052093
19.95416047255788,4.000101578371622,0.00532929500394097,20.459066225465456,0.029055765097832295,-0.11479451096219773
25.06247590490118,3.9997579161047443,-0.00486183691237807,25.407233675637883,0.018748939163712015,-0.07533000027879679
9.97485401756627,5.998183884411299,0.013940258123525062,12.278088157754272,0.13163310345287543,-0.5111693653345013
14.99829771854157,5.999020207860274,0.0007330116466732761,16.575209871409555,0.06880393034208836,-0.27508456151767885
19.983897766893797,5.999506195067539,0.0027700607272160838,21.176905902773992,0.04131547230609392,-0.1652252863196291
25.022089217041394,5.998166050230614,-0.002551136444779001,25.974625009044825,0.02718132258204402,-0.10978755041013998
9.940106683734614,7.994489835396839,0.037359094863144815,13.864600506318613,0.14554135993596448,-0.5498471044599673
15.015405965817797,7.996301502316839,-0.0044304557996963645,17.779484729664667,0.08234534796805784,-0.3300198333333347
19.965919061860344,7.998456498324765,0.007329273156821969,22.06651012679071,0.05178054118886437,-0.20507088323830885
24.97580637673196,7.998036396987909,0.0034859866489540536,26.699711792661176,0.03478260921646507,-0.13959734880932406
10.003237328881237,9.994037173180931,-0.002542633641333225,15.800576175296458,0.14822428315710087,-0.5606578442626653
14.958482124842945,9.995827033229748,0.016804720248822402,19.196358684176346,0.09159937492256194,-0.36104978775268176
20.018365340632478,9.997789133099966,-0.003880405312526758,23.25997767783852,0.05967179836565367,-0.23873172503708331
25.034844162753306,9.996613275552036,-0.005490232481427437,27.647073656497863,0.04122997694830463,-0.16548182742762022
10.041413516307392,11.988808245039172,-0.015743247245740832,18.01744276552636,0.144242961588154,-0.5545987939832423
15.071060853662773,11.993636485613413,-0.025235844052729384,20.92474299071292,0.09607743599098155,-0.3819945974514931
20.061838597733114,11.995243972143628,-0.015325438311217354,24.630908237808484,0.06556771814265555,-0.26263530227186027
24.90813949494271,11.995929681233525,0.01760171116909426,28.69863970401362,0.04681055616151907,-0.1847353186190126
10.005191819464702,13.97797567430315,0.018961636911019042,20.35853483569015,0.13825179056925316,-0.5307789523538476
14.978392340358955,13.991362718235825,0.012411272386131156,22.755419658274064,0.09846229550309941,-0.3844778812095896
20.015767113356493,13.992558840024994,-0.0022050369516160018,26.1842099877846,0.06961025144239426,-0.27864946681638975
25.013184404424404,13.994258255793174,-0.001623999844935664,30.091243935136593,0.050710436138036975,-0.2038765828365984
10.038844117562334,15.966797017942525,0.01638452708852034,22.887361403802657,0.13044436631301232,-0.5070826347325473
14.918982458905706,15.984279670640506,0.03784081306840337,24.79672818520761,0.09830913950807793,-0.3820797407185402
19.99948711772779,15.990411172213552,0.0034823225688951354,27.881676426972923,0.07220430103630011,-0.2873083396987495
25.056418472201724,15.99510345393575,-0.011257522827091027,31.50238694595286,0.05406499488342852,-0.21526296035738057
10.07610744767661,17.952889979512328,0.017798231103688167,25.454959881832803,0.12312324633357734,-0.47600174850951
15.032725028551871,17.978015286760364,0.0020752804670318703,27.089888269358894,0.09590219542773264,-0.3801465515462394
20.035447562405466,17.98685790169771,-0.005300968094154701,29.750702064777286,0.07340450527104551,-0.291827577253821
24.960019173190723,17.98909417109205,0.011594018486175806,33.09956806415244,0.05634561447882403,-0.22402297280749392
